Path,ParityCount
web/api/backgroundfetchmanager/get,null
web/api/backgroundfetchmanager/getids,null
web/api/backgroundfetchrecord,null
web/api/backgroundfetchrecord/request,null
web/api/backgroundfetchrecord/responseready,null
web/api/backgroundfetchregistration,7
web/api/backgroundfetchregistration/abort,4
web/api/backgroundfetchregistration/downloaded,3
web/api/backgroundfetchregistration/downloadtotal,3
web/api/backgroundfetchregistration/failurereason,2
web/api/backgroundfetchregistration/id,2
web/api/backgroundfetchregistration/match,9
web/api/backgroundfetchregistration/matchall,8
web/api/backgroundfetchregistration/progress_event,4
web/api/backgroundfetchregistration/recordsavailable,4
web/api/backgroundfetchregistration/result,2
web/api/backgroundfetchregistration/uploaded,3
web/api/backgroundfetchregistration/uploadtotal,4
web/api/backgroundfetchupdateuievent,null
web/api/backgroundfetchupdateuievent/backgroundfetchupdateuievent,null
web/api/backgroundfetchupdateuievent/updateui,null
web/api/badging_api,null
web/api/barcode_detection_api,null
web/api/barcodedetector,null
web/api/barcodedetector/barcodedetector,null
web/api/barcodedetector/detect,null
web/api/barcodedetector/getsupportedformats_static,null
web/api/barprop,null
web/api/barprop/visible,null
web/api/baseaudiocontext,null
web/api/baseaudiocontext/audioworklet,null
web/api/baseaudiocontext/createanalyser,null
web/api/baseaudiocontext/createbiquadfilter,null
web/api/baseaudiocontext/createbuffer,null
web/api/baseaudiocontext/createbuffersource,null
web/api/baseaudiocontext/createchannelmerger,null
web/api/baseaudiocontext/createchannelsplitter,null
web/api/baseaudiocontext/createconstantsource,null
web/api/baseaudiocontext/createconvolver,null
web/api/baseaudiocontext/createdelay,null
web/api/baseaudiocontext/createdynamicscompressor,null
web/api/baseaudiocontext/creategain,null
web/api/baseaudiocontext/createiirfilter,null
web/api/baseaudiocontext/createoscillator,null
web/api/baseaudiocontext/createpanner,null
web/api/baseaudiocontext/createperiodicwave,null
web/api/baseaudiocontext/createscriptprocessor,null
web/api/baseaudiocontext/createstereopanner,null
web/api/baseaudiocontext/createwaveshaper,null
web/api/baseaudiocontext/currenttime,1
web/api/baseaudiocontext/decodeaudiodata,null
web/api/baseaudiocontext/destination,null
web/api/baseaudiocontext/listener,null
web/api/baseaudiocontext/samplerate,null
web/api/baseaudiocontext/state,null
web/api/baseaudiocontext/statechange_event,null
web/api/battery_status_api,null
web/api/batterymanager,null
web/api/batterymanager/charging,null
web/api/batterymanager/chargingchange_event,null
web/api/batterymanager/chargingtime,null
web/api/batterymanager/chargingtimechange_event,null
web/api/batterymanager/dischargingtime,null
web/api/batterymanager/dischargingtimechange_event,null
web/api/batterymanager/level,null
web/api/batterymanager/levelchange_event,null
web/api/beacon_api,null
web/api/beforeinstallpromptevent,null
web/api/beforeinstallpromptevent/beforeinstallpromptevent,null
web/api/beforeinstallpromptevent/platforms,null
web/api/beforeinstallpromptevent/prompt,null
web/api/beforeinstallpromptevent/userchoice,null
web/api/beforeunloadevent,null
web/api/beforeunloadevent/returnvalue,null
web/api/biquadfilternode,null
web/api/biquadfilternode/biquadfilternode,null
web/api/biquadfilternode/detune,null
web/api/biquadfilternode/frequency,null
web/api/biquadfilternode/gain,null
web/api/biquadfilternode/getfrequencyresponse,null
web/api/biquadfilternode/q,null
web/api/biquadfilternode/type,null
web/api/blob,null
web/api/blob/arraybuffer,null
web/api/blob/blob,null
web/api/blob/bytes,null
web/api/blob/size,null
web/api/blob/slice,null
web/api/blob/stream,null
web/api/blob/text,null
web/api/blob/type,null
web/api/blobevent,null
web/api/blobevent/blobevent,null
web/api/blobevent/data,null
web/api/blobevent/timecode,null
web/api/bluetooth,null
web/api/bluetooth/getavailability,null
web/api/bluetooth/getdevices,null
web/api/bluetooth/requestdevice,null
web/api/bluetoothcharacteristicproperties,null
web/api/bluetoothcharacteristicproperties/authenticatedsignedwrites,null
web/api/bluetoothcharacteristicproperties/broadcast,null
web/api/bluetoothcharacteristicproperties/indicate,null
web/api/bluetoothcharacteristicproperties/notify,null
web/api/bluetoothcharacteristicproperties/read,null
web/api/bluetoothcharacteristicproperties/reliablewrite,null
web/api/bluetoothcharacteristicproperties/writableauxiliaries,null
web/api/bluetoothcharacteristicproperties/write,null
web/api/bluetoothcharacteristicproperties/writewithoutresponse,null
web/api/bluetoothdevice,null
web/api/bluetoothdevice/gatt,null
web/api/bluetoothdevice/id,null
web/api/bluetoothdevice/name,null
web/api/bluetoothremotegattcharacteristic,null
web/api/bluetoothremotegattcharacteristic/getdescriptor,null
web/api/bluetoothremotegattcharacteristic/getdescriptors,null
web/api/bluetoothremotegattcharacteristic/properties,null
web/api/bluetoothremotegattcharacteristic/readvalue,null
web/api/bluetoothremotegattcharacteristic/service,null
web/api/bluetoothremotegattcharacteristic/startnotifications,null
web/api/bluetoothremotegattcharacteristic/stopnotifications,null
web/api/bluetoothremotegattcharacteristic/uuid,null
web/api/bluetoothremotegattcharacteristic/value,null
web/api/bluetoothremotegattcharacteristic/writevalue,null
web/api/bluetoothremotegattcharacteristic/writevaluewithoutresponse,null
web/api/bluetoothremotegattcharacteristic/writevaluewithresponse,null
web/api/bluetoothremotegattdescriptor,null
web/api/bluetoothremotegattdescriptor/characteristic,null
web/api/bluetoothremotegattdescriptor/readvalue,null
web/api/bluetoothremotegattdescriptor/uuid,null
web/api/bluetoothremotegattdescriptor/value,null
web/api/bluetoothremotegattdescriptor/writevalue,null
web/api/bluetoothremotegattserver,null
web/api/bluetoothremotegattserver/connect,null
web/api/bluetoothremotegattserver/connected,null
web/api/bluetoothremotegattserver/device,null
web/api/bluetoothremotegattserver/disconnect,null
web/api/bluetoothremotegattserver/getprimaryservice,null
web/api/bluetoothremotegattserver/getprimaryservices,null
web/api/bluetoothremotegattservice,null
web/api/bluetoothremotegattservice/device,null
web/api/bluetoothremotegattservice/getcharacteristic,null
web/api/bluetoothremotegattservice/getcharacteristics,null
web/api/bluetoothremotegattservice/isprimary,null
web/api/bluetoothremotegattservice/uuid,null
web/api/bluetoothuuid,null
web/api/bluetoothuuid/canonicaluuid_static,null
web/api/bluetoothuuid/getcharacteristic_static,null
web/api/bluetoothuuid/getdescriptor_static,null
web/api/bluetoothuuid/getservice_static,null
web/api/broadcast_channel_api,null
web/api/broadcastchannel,null
web/api/broadcastchannel/broadcastchannel,null
web/api/broadcastchannel/close,null
web/api/broadcastchannel/message_event,null
web/api/broadcastchannel/messageerror_event,null
web/api/broadcastchannel/name,null
web/api/broadcastchannel/postmessage,null
web/api/browsercapturemediastreamtrack,null
web/api/browsercapturemediastreamtrack/clone,null
web/api/browsercapturemediastreamtrack/cropto,null
web/api/browsercapturemediastreamtrack/restrictto,null
web/api/bufferedchangeevent,null
web/api/bufferedchangeevent/addedranges,null
web/api/bufferedchangeevent/bufferedchangeevent,null
web/api/bufferedchangeevent/removedranges,null
web/api/bytelengthqueuingstrategy,null
web/api/bytelengthqueuingstrategy/bytelengthqueuingstrategy,null
web/api/bytelengthqueuingstrategy/highwatermark,null
web/api/bytelengthqueuingstrategy/size,null
web/api/cache,null
web/api/cache/add,null
web/api/cache/addall,null
web/api/cache/delete,null
web/api/cache/keys,null
web/api/cache/match,null
web/api/cache/matchall,null
web/api/cache/put,null
web/api/cachestorage,null
web/api/cachestorage/delete,null
web/api/cachestorage/has,null
web/api/cachestorage/keys,null
web/api/cachestorage/match,null
web/api/cachestorage/open,null
web/api/canmakepaymentevent,null
web/api/canmakepaymentevent/canmakepaymentevent,null
web/api/canmakepaymentevent/respondwith,null
web/api/canvas_api,null
web/api/canvas_api/manipulating_video_using_canvas,null
web/api/canvas_api/tutorial,null
web/api/canvas_api/tutorial/advanced_animations,null
web/api/canvas_api/tutorial/applying_styles_and_colors,null
web/api/canvas_api/tutorial/basic_animations,null
web/api/canvas_api/tutorial/basic_usage,null
web/api/canvas_api/tutorial/compositing,null
web/api/canvas_api/tutorial/drawing_shapes,null
web/api/canvas_api/tutorial/drawing_text,null
web/api/canvas_api/tutorial/finale,null
web/api/canvas_api/tutorial/optimizing_canvas,null
web/api/canvas_api/tutorial/pixel_manipulation_with_canvas,null
web/api/canvas_api/tutorial/transformations,null
web/api/canvas_api/tutorial/using_images,null
web/api/canvascapturemediastreamtrack,null
web/api/canvascapturemediastreamtrack/canvas,null
web/api/canvascapturemediastreamtrack/requestframe,null
web/api/canvasgradient,null
web/api/canvasgradient/addcolorstop,null
web/api/canvaspattern,null
web/api/canvaspattern/settransform,null
web/api/canvasrenderingcontext2d,null
web/api/canvasrenderingcontext2d/arc,null
web/api/canvasrenderingcontext2d/arcto,null
web/api/canvasrenderingcontext2d/beginpath,null
web/api/canvasrenderingcontext2d/beziercurveto,null
web/api/canvasrenderingcontext2d/canvas,null
web/api/canvasrenderingcontext2d/clearrect,null
web/api/canvasrenderingcontext2d/clip,null
web/api/canvasrenderingcontext2d/closepath,null
web/api/canvasrenderingcontext2d/createconicgradient,null
web/api/canvasrenderingcontext2d/createimagedata,null
web/api/canvasrenderingcontext2d/createlineargradient,null
web/api/canvasrenderingcontext2d/createpattern,null
web/api/canvasrenderingcontext2d/createradialgradient,null
web/api/canvasrenderingcontext2d/direction,null
web/api/canvasrenderingcontext2d/drawfocusifneeded,null
web/api/canvasrenderingcontext2d/drawimage,null
web/api/canvasrenderingcontext2d/ellipse,null
web/api/canvasrenderingcontext2d/fill,null
web/api/canvasrenderingcontext2d/fillrect,null
web/api/canvasrenderingcontext2d/fillstyle,null
web/api/canvasrenderingcontext2d/filltext,null
web/api/canvasrenderingcontext2d/filter,null
web/api/canvasrenderingcontext2d/font,null
web/api/canvasrenderingcontext2d/fontkerning,null
web/api/canvasrenderingcontext2d/fontstretch,null
web/api/canvasrenderingcontext2d/fontvariantcaps,null
web/api/canvasrenderingcontext2d/getcontextattributes,null
web/api/canvasrenderingcontext2d/getimagedata,null
web/api/canvasrenderingcontext2d/getlinedash,null
web/api/canvasrenderingcontext2d/gettransform,null
web/api/canvasrenderingcontext2d/globalalpha,null
web/api/canvasrenderingcontext2d/globalcompositeoperation,null
web/api/canvasrenderingcontext2d/imagesmoothingenabled,null
web/api/canvasrenderingcontext2d/imagesmoothingquality,null
web/api/canvasrenderingcontext2d/iscontextlost,null
web/api/canvasrenderingcontext2d/ispointinpath,null
web/api/canvasrenderingcontext2d/ispointinstroke,null
web/api/canvasrenderingcontext2d/lang,null
web/api/canvasrenderingcontext2d/letterspacing,null
web/api/canvasrenderingcontext2d/linecap,null
web/api/canvasrenderingcontext2d/linedashoffset,null
web/api/canvasrenderingcontext2d/linejoin,null
web/api/canvasrenderingcontext2d/lineto,null
web/api/canvasrenderingcontext2d/linewidth,null
web/api/canvasrenderingcontext2d/measuretext,null
web/api/canvasrenderingcontext2d/miterlimit,null
web/api/canvasrenderingcontext2d/moveto,null
web/api/canvasrenderingcontext2d/putimagedata,null
web/api/canvasrenderingcontext2d/quadraticcurveto,null
web/api/canvasrenderingcontext2d/rect,null
web/api/canvasrenderingcontext2d/reset,null
web/api/canvasrenderingcontext2d/resettransform,null
web/api/canvasrenderingcontext2d/restore,null
web/api/canvasrenderingcontext2d/rotate,null
web/api/canvasrenderingcontext2d/roundrect,null
web/api/canvasrenderingcontext2d/save,null
web/api/canvasrenderingcontext2d/scale,null
web/api/canvasrenderingcontext2d/setlinedash,null
web/api/canvasrenderingcontext2d/settransform,null
web/api/canvasrenderingcontext2d/shadowblur,null
web/api/canvasrenderingcontext2d/shadowcolor,null
web/api/canvasrenderingcontext2d/shadowoffsetx,null
web/api/canvasrenderingcontext2d/shadowoffsety,null
web/api/canvasrenderingcontext2d/stroke,null
web/api/canvasrenderingcontext2d/strokerect,null
web/api/canvasrenderingcontext2d/strokestyle,null
web/api/canvasrenderingcontext2d/stroketext,null
web/api/canvasrenderingcontext2d/textalign,null
web/api/canvasrenderingcontext2d/textbaseline,null
web/api/canvasrenderingcontext2d/textrendering,null
web/api/canvasrenderingcontext2d/transform,null
web/api/canvasrenderingcontext2d/translate,null
web/api/canvasrenderingcontext2d/wordspacing,null
web/api/capturecontroller,null
web/api/capturecontroller/capturecontroller,null
web/api/capturecontroller/decreasezoomlevel,null
web/api/capturecontroller/forwardwheel,null
web/api/capturecontroller/getsupportedzoomlevels,null
web/api/capturecontroller/increasezoomlevel,null
web/api/capturecontroller/resetzoomlevel,null
web/api/capturecontroller/setfocusbehavior,null
web/api/capturecontroller/zoomlevel,null
web/api/capturecontroller/zoomlevelchange_event,null
web/api/caretposition,null
web/api/caretposition/getclientrect,null
web/api/caretposition/offset,null
web/api/caretposition/offsetnode,null
web/api/cdatasection,null
web/api/channel_messaging_api,null
web/api/channel_messaging_api/using_channel_messaging,null
web/api/channelmergernode,null
web/api/channelmergernode/channelmergernode,null
web/api/channelsplitternode,null
web/api/channelsplitternode/channelsplitternode,null
web/api/chapterinformation,null
web/api/chapterinformation/artwork,null
web/api/chapterinformation/starttime,null
web/api/chapterinformation/title,null
web/api/characterboundsupdateevent,null
web/api/characterboundsupdateevent/characterboundsupdateevent,null
web/api/characterboundsupdateevent/rangeend,null
web/api/characterboundsupdateevent/rangestart,null
web/api/characterdata,null
web/api/characterdata/after,null
web/api/characterdata/appenddata,null
web/api/characterdata/before,null
web/api/characterdata/data,null
web/api/characterdata/deletedata,null
web/api/characterdata/insertdata,null
web/api/characterdata/length,null
web/api/characterdata/nextelementsibling,null
web/api/characterdata/previouselementsibling,null
web/api/characterdata/remove,null
web/api/characterdata/replacedata,null
web/api/characterdata/replacewith,null
web/api/characterdata/substringdata,null
web/api/client,null
web/api/client/frametype,null
web/api/client/id,null
web/api/client/postmessage,null
web/api/client/type,null
web/api/client/url,null
web/api/clients,null
web/api/clients/claim,null
web/api/clients/get,null
web/api/clients/matchall,null
web/api/clients/openwindow,null
web/api/clipboard,null
web/api/clipboard/clipboardchange_event,null
web/api/clipboard/read,null
web/api/clipboard/readtext,null
web/api/clipboard/write,null
web/api/clipboard/writetext,null
web/api/clipboard_api,null
web/api/clipboardchangeevent,null
web/api/clipboardchangeevent/changeid,null
web/api/clipboardchangeevent/clipboardchangeevent,null
web/api/clipboardchangeevent/types,null
web/api/clipboardevent,null
web/api/clipboardevent/clipboarddata,null
web/api/clipboardevent/clipboardevent,null
web/api/clipboarditem,null
web/api/clipboarditem/clipboarditem,null
web/api/clipboarditem/gettype,null
web/api/clipboarditem/presentationstyle,null
web/api/clipboarditem/supports_static,null
web/api/clipboarditem/types,null
web/api/closeevent,null
web/api/closeevent/closeevent,null
web/api/closeevent/code,null
web/api/closeevent/reason,null
web/api/closeevent/wasclean,null
web/api/closewatcher,null
web/api/closewatcher/cancel_event,null
web/api/closewatcher/close,null
web/api/closewatcher/close_event,null
web/api/closewatcher/closewatcher,null
web/api/closewatcher/destroy,null
web/api/closewatcher/requestclose,null
web/api/coepviolationreport,null
web/api/commandevent,null
web/api/commandevent/command,null
web/api/commandevent/commandevent,null
web/api/commandevent/source,null
web/api/comment,null
web/api/comment/comment,null
web/api/compositionevent,null
web/api/compositionevent/compositionevent,null
web/api/compositionevent/data,null
web/api/compositionevent/initcompositionevent,null
web/api/compositionevent/locale,null
web/api/compression_streams_api,null
web/api/compressionstream,null
web/api/compressionstream/compressionstream,null
web/api/compressionstream/readable,null
web/api/compressionstream/writable,null
web/api/compute_pressure_api,null
web/api/console,null
web/api/console/assert_static,null
web/api/console/clear_static,null
web/api/console/count_static,null
web/api/console/countreset_static,null
web/api/console/debug_static,null
web/api/console/dir_static,8
web/api/console/dirxml_static,null
web/api/console/error_static,null
web/api/console/group_static,7
web/api/console/groupcollapsed_static,null
web/api/console/groupend_static,null
web/api/console/info_static,null
web/api/console/log_static,null
web/api/console/profile_static,null
web/api/console/profileend_static,null
web/api/console/table_static,null
web/api/console/time_static,null
web/api/console/timeend_static,null
web/api/console/timelog_static,null
web/api/console/timestamp_static,6
web/api/console/trace_static,null
web/api/console/warn_static,null
web/api/console_api,null
web/api/constantsourcenode,null
web/api/constantsourcenode/constantsourcenode,null
web/api/constantsourcenode/offset,null
web/api/contact_picker_api,null
web/api/contactaddress,null
web/api/contactaddress/addressline,null
web/api/contactaddress/city,null
web/api/contactaddress/country,null
web/api/contactaddress/dependentlocality,null
web/api/contactaddress/organization,null
web/api/contactaddress/phone,null
web/api/contactaddress/postalcode,null
web/api/contactaddress/recipient,null
web/api/contactaddress/region,null
web/api/contactaddress/sortingcode,null
web/api/contactaddress/tojson,null
web/api/contactsmanager,null
web/api/contactsmanager/getproperties,null
web/api/contactsmanager/select,null
web/api/content_index_api,null
web/api/contentindex,null
web/api/contentindex/add,null
web/api/contentindex/delete,null
web/api/contentindex/getall,null
web/api/contentindexevent,null
web/api/contentindexevent/contentindexevent,null
web/api/contentindexevent/id,null
web/api/contentvisibilityautostatechangeevent,null
web/api/contentvisibilityautostatechangeevent/contentvisibilityautostatechangeevent,null
web/api/contentvisibilityautostatechangeevent/skipped,null
web/api/convolvernode,null
web/api/convolvernode/buffer,null
web/api/convolvernode/convolvernode,null
web/api/convolvernode/normalize,null
web/api/cookie_store_api,null
web/api/cookiechangeevent,null
web/api/cookiechangeevent/changed,null
web/api/cookiechangeevent/cookiechangeevent,null
web/api/cookiechangeevent/deleted,null
web/api/cookiestore,null
web/api/cookiestore/change_event,null
web/api/cookiestore/delete,null
web/api/cookiestore/get,null
web/api/cookiestore/getall,null
web/api/cookiestore/set,null
web/api/cookiestoremanager,null
web/api/cookiestoremanager/getsubscriptions,null
web/api/cookiestoremanager/subscribe,null
web/api/cookiestoremanager/unsubscribe,null
web/api/countqueuingstrategy,null
web/api/countqueuingstrategy/countqueuingstrategy,null
web/api/countqueuingstrategy/highwatermark,null
web/api/countqueuingstrategy/size,null
web/api/crashreport,null
web/api/crashreportcontext,null
web/api/crashreportcontext/delete,null
web/api/crashreportcontext/initialize,null
web/api/crashreportcontext/set,null
web/api/createmonitor,null
web/api/createmonitor/downloadprogress_event,null
web/api/credential,null
web/api/credential/id,null
web/api/credential/isconditionalmediationavailable_static,null
web/api/credential/type,null
web/api/credential_management_api,null
web/api/credential_management_api/credential_types,null
web/api/credentialscontainer,null
web/api/credentialscontainer/create,null
web/api/credentialscontainer/get,null
web/api/credentialscontainer/preventsilentaccess,null
web/api/credentialscontainer/store,null
web/api/croptarget,null
web/api/croptarget/fromelement_static,null
web/api/crypto,null
web/api/crypto/getrandomvalues,null
web/api/crypto/randomuuid,null
web/api/crypto/subtle,null
web/api/cryptokey,null
web/api/cryptokey/algorithm,null
web/api/cryptokey/extractable,null
web/api/cryptokey/type,null
web/api/cryptokey/usages,null
web/api/cryptokeypair,null
web/api/cspviolationreport,null
web/api/cspviolationreport/blockedurl,null
web/api/cspviolationreport/columnnumber,null
web/api/cspviolationreport/disposition,null
web/api/cspviolationreport/documenturl,null
web/api/cspviolationreport/effectivedirective,null
web/api/cspviolationreport/linenumber,null
web/api/cspviolationreport/originalpolicy,null
web/api/cspviolationreport/referrer,null
web/api/cspviolationreport/sample,null
web/api/cspviolationreport/sourcefile,null
web/api/cspviolationreport/statuscode,null
web/api/css,null
web/api/css/escape_static,null
web/api/css/factory_functions_static,null
web/api/css/highlights_static,null
web/api/css/paintworklet_static,null
web/api/css/registerproperty_static,null
web/api/css/supports_static,null
web/api/css_custom_highlight_api,null
web/api/css_font_loading_api,null
web/api/css_object_model,null
web/api/css_object_model/css_declaration,null
web/api/css_object_model/css_declaration_block,null
web/api/css_object_model/css_value_serialization,null
web/api/css_object_model/determining_the_dimensions_of_elements,null
web/api/css_object_model/managing_screen_orientation,null
web/api/css_object_model/using_dynamic_styling_information,null
web/api/css_painting_api,null
web/api/css_painting_api/guide,null
web/api/css_properties_and_values_api,null
web/api/css_properties_and_values_api/guide,null
web/api/css_typed_om_api,null
web/api/css_typed_om_api/guide,null
web/api/cssanimation,null
web/api/cssanimation/animationname,null
web/api/cssconditionrule,null
web/api/cssconditionrule/conditiontext,null
web/api/csscontainerrule,null
web/api/csscontainerrule/conditions,null
web/api/csscontainerrule/containername,null
web/api/csscontainerrule/containerquery,null
web/api/csscounterstylerule,null
web/api/csscounterstylerule/additivesymbols,null
web/api/csscounterstylerule/fallback,null
web/api/csscounterstylerule/name,null
web/api/csscounterstylerule/negative,null
web/api/csscounterstylerule/pad,null
web/api/csscounterstylerule/prefix,null
web/api/csscounterstylerule/range,null
web/api/csscounterstylerule/speakas,null
web/api/csscounterstylerule/suffix,null
web/api/csscounterstylerule/symbols,null
web/api/csscounterstylerule/system,null
web/api/cssfontfacedescriptors,null
web/api/cssfontfacerule,null
web/api/cssfontfacerule/style,null
web/api/cssfontfeaturevaluesmap,null
web/api/cssfontfeaturevaluesmap/clear,null
web/api/cssfontfeaturevaluesmap/delete,null
web/api/cssfontfeaturevaluesmap/entries,null
web/api/cssfontfeaturevaluesmap/foreach,null
web/api/cssfontfeaturevaluesmap/get,null
web/api/cssfontfeaturevaluesmap/has,null
web/api/cssfontfeaturevaluesmap/keys,null
web/api/cssfontfeaturevaluesmap/set,null
web/api/cssfontfeaturevaluesmap/size,null
web/api/cssfontfeaturevaluesmap/symbol.iterator,null
web/api/cssfontfeaturevaluesmap/values,null
web/api/cssfontfeaturevaluesrule,null
web/api/cssfontfeaturevaluesrule/annotation,null
web/api/cssfontfeaturevaluesrule/charactervariant,null
web/api/cssfontfeaturevaluesrule/fontfamily,null
web/api/cssfontfeaturevaluesrule/ornaments,null
web/api/cssfontfeaturevaluesrule/styleset,null
web/api/cssfontfeaturevaluesrule/stylistic,null
web/api/cssfontfeaturevaluesrule/swash,null
web/api/cssfontpalettevaluesrule,null
web/api/cssfontpalettevaluesrule/basepalette,null
web/api/cssfontpalettevaluesrule/fontfamily,null
web/api/cssfontpalettevaluesrule/name,null
web/api/cssfontpalettevaluesrule/overridecolors,null
web/api/cssfunctiondeclarations,null
web/api/cssfunctiondeclarations/style,null
web/api/cssfunctiondescriptors,null
web/api/cssfunctiondescriptors/result,null
web/api/cssfunctionrule,null
web/api/cssfunctionrule/getparameters,null
web/api/cssfunctionrule/name,null
web/api/cssfunctionrule/returntype,null
web/api/cssgroupingrule,null
web/api/cssgroupingrule/cssrules,null
web/api/cssgroupingrule/deleterule,null
web/api/cssgroupingrule/insertrule,null
web/api/cssimagevalue,null
web/api/cssimportrule,null
web/api/cssimportrule/href,null
web/api/cssimportrule/layername,null
web/api/cssimportrule/media,null
web/api/cssimportrule/stylesheet,null
web/api/cssimportrule/supportstext,null
web/api/csskeyframerule,null
web/api/csskeyframerule/keytext,null
web/api/csskeyframerule/style,null
web/api/csskeyframesrule,null
web/api/csskeyframesrule/appendrule,null
web/api/csskeyframesrule/cssrules,null
web/api/csskeyframesrule/deleterule,null
web/api/csskeyframesrule/findrule,null
web/api/csskeyframesrule/length,null
web/api/csskeyframesrule/name,null
web/api/csskeywordvalue,null
web/api/csskeywordvalue/csskeywordvalue,null
web/api/csskeywordvalue/value,null
web/api/csslayerblockrule,null
web/api/csslayerblockrule/name,null
web/api/csslayerstatementrule,null
web/api/csslayerstatementrule/namelist,null
web/api/cssmathclamp,null
web/api/cssmathclamp/cssmathclamp,null
web/api/cssmathclamp/lower,null
web/api/cssmathclamp/upper,null
web/api/cssmathclamp/value,null
web/api/cssmathinvert,null
web/api/cssmathinvert/cssmathinvert,null
web/api/cssmathinvert/value,null
web/api/cssmathmax,null
web/api/cssmathmax/cssmathmax,null
web/api/cssmathmax/values,null
web/api/cssmathmin,null
web/api/cssmathmin/cssmathmin,null
web/api/cssmathmin/values,null
web/api/cssmathnegate,null
web/api/cssmathnegate/cssmathnegate,null
web/api/cssmathnegate/value,null
web/api/cssmathproduct,null
web/api/cssmathproduct/cssmathproduct,null
web/api/cssmathproduct/values,null
web/api/cssmathsum,null
web/api/cssmathsum/cssmathsum,null
web/api/cssmathsum/values,null
web/api/cssmathvalue,null
web/api/cssmathvalue/operator,null
web/api/cssmatrixcomponent,null
web/api/cssmatrixcomponent/cssmatrixcomponent,null
web/api/cssmatrixcomponent/matrix,null
web/api/cssmediarule,null
web/api/cssmediarule/media,null
web/api/cssnamespacerule,null
web/api/cssnamespacerule/namespaceuri,null
web/api/cssnamespacerule/prefix,null
web/api/cssnesteddeclarations,null
web/api/cssnesteddeclarations/style,null
web/api/cssnumericarray,null
web/api/cssnumericarray/length,null
web/api/cssnumericvalue,null
web/api/cssnumericvalue/add,null
web/api/cssnumericvalue/div,null
web/api/cssnumericvalue/equals,null
web/api/cssnumericvalue/max,null
web/api/cssnumericvalue/min,null
web/api/cssnumericvalue/mul,null
web/api/cssnumericvalue/parse_static,null
web/api/cssnumericvalue/sub,null
web/api/cssnumericvalue/to,null
web/api/cssnumericvalue/tosum,null
web/api/cssnumericvalue/type,null
web/api/cssom_view_api,null
web/api/cssom_view_api/coordinate_systems,null
web/api/csspagedescriptors,null
web/api/csspagerule,null
web/api/csspagerule/selectortext,null
web/api/csspagerule/style,null
web/api/cssperspective,null
web/api/cssperspective/cssperspective,null
web/api/cssperspective/length,null
web/api/csspositiontrydescriptors,null
web/api/csspositiontryrule,null
web/api/csspositiontryrule/name,null
web/api/csspositiontryrule/style,null
web/api/csspositionvalue,null
web/api/csspositionvalue/csspositionvalue,null
web/api/csspositionvalue/x,null
web/api/csspositionvalue/y,null
web/api/cssprimitivevalue,null
web/api/cssprimitivevalue/getcountervalue,null
web/api/cssprimitivevalue/getfloatvalue,null
web/api/cssprimitivevalue/getrectvalue,null
web/api/cssprimitivevalue/getrgbcolorvalue,null
web/api/cssprimitivevalue/getstringvalue,null
web/api/cssprimitivevalue/primitivetype,null
web/api/cssprimitivevalue/setfloatvalue,null
web/api/cssprimitivevalue/setstringvalue,null
web/api/csspropertyrule,null
web/api/csspropertyrule/inherits,null
web/api/csspropertyrule/initialvalue,null
web/api/csspropertyrule/name,null
web/api/csspropertyrule/syntax,null
web/api/csspseudoelement,null
web/api/csspseudoelement/element,null
web/api/csspseudoelement/parent,null
web/api/csspseudoelement/pseudo,null
web/api/csspseudoelement/type,null
web/api/cssrotate,null
web/api/cssrotate/angle,null
web/api/cssrotate/cssrotate,null
web/api/cssrotate/x,null
web/api/cssrotate/y,null
web/api/cssrotate/z,null
web/api/cssrule,6
web/api/cssrule/csstext,null
web/api/cssrule/parentrule,null
web/api/cssrule/parentstylesheet,null
web/api/cssrule/type,null
web/api/cssrulelist,null
web/api/cssrulelist/item,null
web/api/cssrulelist/length,null
web/api/cssscale,null
web/api/cssscale/cssscale,null
web/api/cssscale/x,null
web/api/cssscale/y,null
web/api/cssscale/z,null
web/api/cssscoperule,null
web/api/cssscoperule/end,null
web/api/cssscoperule/start,null
web/api/cssskew,null
web/api/cssskew/ax,null
web/api/cssskew/ay,null
web/api/cssskew/cssskew,null
web/api/cssskewx,null
web/api/cssskewx/ax,null
web/api/cssskewx/cssskewx,null
web/api/cssskewy,null
web/api/cssskewy/ay,null
web/api/cssskewy/cssskewy,null
web/api/cssstartingstylerule,null
web/api/cssstyledeclaration,null
web/api/cssstyledeclaration/cssfloat,null
web/api/cssstyledeclaration/csstext,null
web/api/cssstyledeclaration/getpropertycssvalue,null
web/api/cssstyledeclaration/getpropertypriority,null
web/api/cssstyledeclaration/getpropertyvalue,null
web/api/cssstyledeclaration/item,null
web/api/cssstyledeclaration/length,null
web/api/cssstyledeclaration/parentrule,null
web/api/cssstyledeclaration/removeproperty,null
web/api/cssstyledeclaration/setproperty,null
web/api/cssstyleproperties,null
web/api/cssstyleproperties/cssfloat,null
web/api/cssstylerule,null
web/api/cssstylerule/selectortext,null
web/api/cssstylerule/style,null
web/api/cssstylerule/stylemap,null
web/api/cssstylesheet,null
web/api/cssstylesheet/addrule,null
web/api/cssstylesheet/cssrules,null
web/api/cssstylesheet/cssstylesheet,null
web/api/cssstylesheet/deleterule,null
web/api/cssstylesheet/insertrule,null
web/api/cssstylesheet/ownerrule,null
