Path,ParityCount
mozilla/add-ons/webextensions/api/storage/managed,null
mozilla/add-ons/webextensions/api/storage/onchanged,null
mozilla/add-ons/webextensions/api/storage/session,null
mozilla/add-ons/webextensions/api/storage/session/quota_bytes,0
mozilla/add-ons/webextensions/api/storage/storagearea,null
mozilla/add-ons/webextensions/api/storage/storagearea/clear,null
mozilla/add-ons/webextensions/api/storage/storagearea/get,null
mozilla/add-ons/webextensions/api/storage/storagearea/getbytesinuse,null
mozilla/add-ons/webextensions/api/storage/storagearea/getkeys,null
mozilla/add-ons/webextensions/api/storage/storagearea/onchanged,null
mozilla/add-ons/webextensions/api/storage/storagearea/remove,null
mozilla/add-ons/webextensions/api/storage/storagearea/set,null
mozilla/add-ons/webextensions/api/storage/storagearea/setaccesslevel,null
mozilla/add-ons/webextensions/api/storage/storagechange,null
mozilla/add-ons/webextensions/api/storage/sync,null
mozilla/add-ons/webextensions/api/tabgroups,null
mozilla/add-ons/webextensions/api/tabgroups/color,0
mozilla/add-ons/webextensions/api/tabgroups/get,0
mozilla/add-ons/webextensions/api/tabgroups/move,null
mozilla/add-ons/webextensions/api/tabgroups/oncreated,null
mozilla/add-ons/webextensions/api/tabgroups/onmoved,null
mozilla/add-ons/webextensions/api/tabgroups/onremoved,null
mozilla/add-ons/webextensions/api/tabgroups/onupdated,null
mozilla/add-ons/webextensions/api/tabgroups/query,null
mozilla/add-ons/webextensions/api/tabgroups/tab_group_id_none,0
mozilla/add-ons/webextensions/api/tabgroups/tabgroup,2
mozilla/add-ons/webextensions/api/tabgroups/update,null
mozilla/add-ons/webextensions/api/tabs,8
mozilla/add-ons/webextensions/api/tabs/capturetab,3
mozilla/add-ons/webextensions/api/tabs/capturevisibletab,3
mozilla/add-ons/webextensions/api/tabs/connect,5
mozilla/add-ons/webextensions/api/tabs/create,6
mozilla/add-ons/webextensions/api/tabs/detectlanguage,4
mozilla/add-ons/webextensions/api/tabs/discard,3
mozilla/add-ons/webextensions/api/tabs/duplicate,5
mozilla/add-ons/webextensions/api/tabs/executescript,6
mozilla/add-ons/webextensions/api/tabs/get,3
mozilla/add-ons/webextensions/api/tabs/getallinwindow,5
mozilla/add-ons/webextensions/api/tabs/getcurrent,4
mozilla/add-ons/webextensions/api/tabs/getselected,4
mozilla/add-ons/webextensions/api/tabs/getzoom,3
mozilla/add-ons/webextensions/api/tabs/getzoomsettings,3
mozilla/add-ons/webextensions/api/tabs/goback,4
mozilla/add-ons/webextensions/api/tabs/goforward,4
mozilla/add-ons/webextensions/api/tabs/group,null
mozilla/add-ons/webextensions/api/tabs/hide,2
mozilla/add-ons/webextensions/api/tabs/highlight,5
mozilla/add-ons/webextensions/api/tabs/insertcss,6
mozilla/add-ons/webextensions/api/tabs/move,8
mozilla/add-ons/webextensions/api/tabs/moveinsuccession,2
mozilla/add-ons/webextensions/api/tabs/mutedinfo,4
mozilla/add-ons/webextensions/api/tabs/mutedinforeason,4
mozilla/add-ons/webextensions/api/tabs/onactivated,4
mozilla/add-ons/webextensions/api/tabs/onactivechanged,4
mozilla/add-ons/webextensions/api/tabs/onattached,4
mozilla/add-ons/webextensions/api/tabs/oncreated,4
mozilla/add-ons/webextensions/api/tabs/ondetached,4
mozilla/add-ons/webextensions/api/tabs/onhighlightchanged,4
mozilla/add-ons/webextensions/api/tabs/onhighlighted,4
mozilla/add-ons/webextensions/api/tabs/onmoved,4
mozilla/add-ons/webextensions/api/tabs/onremoved,4
mozilla/add-ons/webextensions/api/tabs/onreplaced,4
mozilla/add-ons/webextensions/api/tabs/onselectionchanged,5
mozilla/add-ons/webextensions/api/tabs/onupdated,8
mozilla/add-ons/webextensions/api/tabs/onzoomchange,4
mozilla/add-ons/webextensions/api/tabs/pagesettings,2
mozilla/add-ons/webextensions/api/tabs/print,2
mozilla/add-ons/webextensions/api/tabs/printpreview,3
mozilla/add-ons/webextensions/api/tabs/query,9
mozilla/add-ons/webextensions/api/tabs/reload,4
mozilla/add-ons/webextensions/api/tabs/remove,5
mozilla/add-ons/webextensions/api/tabs/removecss,4
mozilla/add-ons/webextensions/api/tabs/saveaspdf,2
mozilla/add-ons/webextensions/api/tabs/sendmessage,4
mozilla/add-ons/webextensions/api/tabs/sendrequest,3
mozilla/add-ons/webextensions/api/tabs/setzoom,3
mozilla/add-ons/webextensions/api/tabs/setzoomsettings,4
mozilla/add-ons/webextensions/api/tabs/show,1
mozilla/add-ons/webextensions/api/tabs/split_view_id_none,1
mozilla/add-ons/webextensions/api/tabs/tab,10
mozilla/add-ons/webextensions/api/tabs/tab_id_none,5
mozilla/add-ons/webextensions/api/tabs/tabstatus,4
mozilla/add-ons/webextensions/api/tabs/togglereadermode,1
mozilla/add-ons/webextensions/api/tabs/ungroup,null
mozilla/add-ons/webextensions/api/tabs/update,8
mozilla/add-ons/webextensions/api/tabs/warmup,1
mozilla/add-ons/webextensions/api/tabs/windowtype,4
mozilla/add-ons/webextensions/api/tabs/zoomsettings,4
mozilla/add-ons/webextensions/api/tabs/zoomsettingsmode,5
mozilla/add-ons/webextensions/api/tabs/zoomsettingsscope,5
mozilla/add-ons/webextensions/api/theme,1
mozilla/add-ons/webextensions/api/theme/getcurrent,1
mozilla/add-ons/webextensions/api/theme/onupdated,2
mozilla/add-ons/webextensions/api/theme/reset,1
mozilla/add-ons/webextensions/api/theme/theme,1
mozilla/add-ons/webextensions/api/theme/update,3
mozilla/add-ons/webextensions/api/topsites,2
mozilla/add-ons/webextensions/api/topsites/get,3
mozilla/add-ons/webextensions/api/topsites/mostvisitedurl,2
mozilla/add-ons/webextensions/api/types,5
mozilla/add-ons/webextensions/api/types/browsersetting,4
mozilla/add-ons/webextensions/api/types/browsersetting/clear,null
mozilla/add-ons/webextensions/api/types/browsersetting/get,null
mozilla/add-ons/webextensions/api/types/browsersetting/onchange,null
mozilla/add-ons/webextensions/api/types/browsersetting/set,null
mozilla/add-ons/webextensions/api/userscripts,4
mozilla/add-ons/webextensions/api/userscripts/configureworld,2
mozilla/add-ons/webextensions/api/userscripts/execute,null
mozilla/add-ons/webextensions/api/userscripts/executionworld,1
mozilla/add-ons/webextensions/api/userscripts/getscripts,1
mozilla/add-ons/webextensions/api/userscripts/getworldconfigurations,1
mozilla/add-ons/webextensions/api/userscripts/register,2
mozilla/add-ons/webextensions/api/userscripts/registereduserscript,1
mozilla/add-ons/webextensions/api/userscripts/resetworldconfiguration,1
mozilla/add-ons/webextensions/api/userscripts/scriptsource,2
mozilla/add-ons/webextensions/api/userscripts/unregister,1
mozilla/add-ons/webextensions/api/userscripts/update,2
mozilla/add-ons/webextensions/api/userscripts/userscriptfilter,1
mozilla/add-ons/webextensions/api/userscripts/worldproperties,1
mozilla/add-ons/webextensions/api/userscripts_legacy,3
mozilla/add-ons/webextensions/api/userscripts_legacy/onbeforescript,2
mozilla/add-ons/webextensions/api/userscripts_legacy/register,2
mozilla/add-ons/webextensions/api/userscripts_legacy/registereduserscript,1
mozilla/add-ons/webextensions/api/userscripts_legacy/registereduserscript/unregister,1
mozilla/add-ons/webextensions/api/userscripts_legacy/userscriptoptions,2
mozilla/add-ons/webextensions/api/userscripts_legacy/working_with_userscripts,2
mozilla/add-ons/webextensions/api/webnavigation,3
mozilla/add-ons/webextensions/api/webnavigation/getallframes,4
mozilla/add-ons/webextensions/api/webnavigation/getframe,4
mozilla/add-ons/webextensions/api/webnavigation/onbeforenavigate,4
mozilla/add-ons/webextensions/api/webnavigation/oncommitted,6
mozilla/add-ons/webextensions/api/webnavigation/oncompleted,5
mozilla/add-ons/webextensions/api/webnavigation/oncreatednavigationtarget,4
mozilla/add-ons/webextensions/api/webnavigation/ondomcontentloaded,9
mozilla/add-ons/webextensions/api/webnavigation/onerroroccurred,5
mozilla/add-ons/webextensions/api/webnavigation/onhistorystateupdated,5
mozilla/add-ons/webextensions/api/webnavigation/onreferencefragmentupdated,5
mozilla/add-ons/webextensions/api/webnavigation/ontabreplaced,4
mozilla/add-ons/webextensions/api/webnavigation/transitionqualifier,2
mozilla/add-ons/webextensions/api/webnavigation/transitiontype,2
mozilla/add-ons/webextensions/api/webrequest,3
mozilla/add-ons/webextensions/api/webrequest/blockingresponse,3
mozilla/add-ons/webextensions/api/webrequest/certificateinfo,3
mozilla/add-ons/webextensions/api/webrequest/filterresponsedata,1
mozilla/add-ons/webextensions/api/webrequest/getsecurityinfo,3
mozilla/add-ons/webextensions/api/webrequest/handlerbehaviorchanged,2
mozilla/add-ons/webextensions/api/webrequest/httpheaders,2
mozilla/add-ons/webextensions/api/webrequest/max_handler_behavior_changed_calls_per_10_minutes,3
mozilla/add-ons/webextensions/api/webrequest/onauthrequired,5
mozilla/add-ons/webextensions/api/webrequest/onbeforeredirect,3
mozilla/add-ons/webextensions/api/webrequest/onbeforerequest,4
mozilla/add-ons/webextensions/api/webrequest/onbeforesendheaders,3
mozilla/add-ons/webextensions/api/webrequest/oncompleted,3
mozilla/add-ons/webextensions/api/webrequest/onerroroccurred,3
mozilla/add-ons/webextensions/api/webrequest/onheadersreceived,3
mozilla/add-ons/webextensions/api/webrequest/onresponsestarted,3
mozilla/add-ons/webextensions/api/webrequest/onsendheaders,3
mozilla/add-ons/webextensions/api/webrequest/requestfilter,2
mozilla/add-ons/webextensions/api/webrequest/resourcetype,4
mozilla/add-ons/webextensions/api/webrequest/securityinfo,3
mozilla/add-ons/webextensions/api/webrequest/streamfilter,3
mozilla/add-ons/webextensions/api/webrequest/streamfilter/close,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/disconnect,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/error,3
mozilla/add-ons/webextensions/api/webrequest/streamfilter/ondata,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/onerror,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/onstart,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/onstop,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/resume,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/status,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/suspend,2
mozilla/add-ons/webextensions/api/webrequest/streamfilter/write,3
mozilla/add-ons/webextensions/api/webrequest/uploaddata,2
mozilla/add-ons/webextensions/api/windows,2
mozilla/add-ons/webextensions/api/windows/create,3
mozilla/add-ons/webextensions/api/windows/createtype,2
mozilla/add-ons/webextensions/api/windows/get,3
mozilla/add-ons/webextensions/api/windows/getall,3
mozilla/add-ons/webextensions/api/windows/getcurrent,4
mozilla/add-ons/webextensions/api/windows/getlastfocused,3
mozilla/add-ons/webextensions/api/windows/onboundschanged,2
mozilla/add-ons/webextensions/api/windows/oncreated,3
mozilla/add-ons/webextensions/api/windows/onfocuschanged,3
mozilla/add-ons/webextensions/api/windows/onremoved,3
mozilla/add-ons/webextensions/api/windows/remove,3
mozilla/add-ons/webextensions/api/windows/update,3
mozilla/add-ons/webextensions/api/windows/window,2
mozilla/add-ons/webextensions/api/windows/window_id_current,2
mozilla/add-ons/webextensions/api/windows/window_id_none,2
mozilla/add-ons/webextensions/api/windows/windowstate,2
mozilla/add-ons/webextensions/api/windows/windowtype,2
mozilla/add-ons/webextensions/background_scripts,null
mozilla/add-ons/webextensions/browser_support_for_javascript_apis,2
mozilla/add-ons/webextensions/build_a_cross_browser_extension,null
mozilla/add-ons/webextensions/chrome_incompatibilities,10
mozilla/add-ons/webextensions/content_scripts,null
mozilla/add-ons/webextensions/content_scripts/cloneinto,null
mozilla/add-ons/webextensions/content_scripts/exportfunction,null
mozilla/add-ons/webextensions/content_security_policy,null
mozilla/add-ons/webextensions/developing_webextensions_for_thunderbird,1
mozilla/add-ons/webextensions/differences_between_api_implementations,null
mozilla/add-ons/webextensions/examples,null
mozilla/add-ons/webextensions/extending_the_developer_tools,null
mozilla/add-ons/webextensions/implement_a_settings_page,null
mozilla/add-ons/webextensions/interact_with_the_clipboard,null
mozilla/add-ons/webextensions/intercept_http_requests,null
mozilla/add-ons/webextensions/internationalization,null
mozilla/add-ons/webextensions/manifest.json,null
mozilla/add-ons/webextensions/manifest.json/action,null
mozilla/add-ons/webextensions/manifest.json/author,3
mozilla/add-ons/webextensions/manifest.json/background,null
mozilla/add-ons/webextensions/manifest.json/browser_action,null
mozilla/add-ons/webextensions/manifest.json/browser_specific_settings,null
mozilla/add-ons/webextensions/manifest.json/chrome_settings_overrides,null
mozilla/add-ons/webextensions/manifest.json/chrome_url_overrides,null
mozilla/add-ons/webextensions/manifest.json/commands,null
mozilla/add-ons/webextensions/manifest.json/content_scripts,null
mozilla/add-ons/webextensions/manifest.json/content_security_policy,null
mozilla/add-ons/webextensions/manifest.json/dark_theme,null
mozilla/add-ons/webextensions/manifest.json/declarative_net_request,null
mozilla/add-ons/webextensions/manifest.json/default_locale,null
mozilla/add-ons/webextensions/manifest.json/description,2
mozilla/add-ons/webextensions/manifest.json/developer,null
mozilla/add-ons/webextensions/manifest.json/devtools_page,null
mozilla/add-ons/webextensions/manifest.json/dictionaries,null
mozilla/add-ons/webextensions/manifest.json/externally_connectable,null
mozilla/add-ons/webextensions/manifest.json/homepage_url,1
mozilla/add-ons/webextensions/manifest.json/host_permissions,null
mozilla/add-ons/webextensions/manifest.json/icons,null
mozilla/add-ons/webextensions/manifest.json/incognito,null
mozilla/add-ons/webextensions/manifest.json/manifest_version,null
mozilla/add-ons/webextensions/manifest.json/name,null
mozilla/add-ons/webextensions/manifest.json/offline_enabled,null
mozilla/add-ons/webextensions/manifest.json/omnibox,null
mozilla/add-ons/webextensions/manifest.json/optional_host_permissions,null
mozilla/add-ons/webextensions/manifest.json/optional_permissions,null
mozilla/add-ons/webextensions/manifest.json/options_page,null
mozilla/add-ons/webextensions/manifest.json/options_ui,null
mozilla/add-ons/webextensions/manifest.json/page_action,null
mozilla/add-ons/webextensions/manifest.json/permissions,null
mozilla/add-ons/webextensions/manifest.json/protocol_handlers,null
mozilla/add-ons/webextensions/manifest.json/short_name,1
mozilla/add-ons/webextensions/manifest.json/sidebar_action,null
mozilla/add-ons/webextensions/manifest.json/storage,null
mozilla/add-ons/webextensions/manifest.json/theme,null
mozilla/add-ons/webextensions/manifest.json/theme_experiment,null
mozilla/add-ons/webextensions/manifest.json/user_scripts,null
mozilla/add-ons/webextensions/manifest.json/version,null
mozilla/add-ons/webextensions/manifest.json/version/format,null
mozilla/add-ons/webextensions/manifest.json/version_name,1
mozilla/add-ons/webextensions/manifest.json/web_accessible_resources,null
mozilla/add-ons/webextensions/match_patterns,null
mozilla/add-ons/webextensions/modify_a_web_page,null
mozilla/add-ons/webextensions/native_manifests,null
mozilla/add-ons/webextensions/native_messaging,null
mozilla/add-ons/webextensions/safely_inserting_external_content_into_a_page,6
mozilla/add-ons/webextensions/sharing_objects_with_page_scripts,null
mozilla/add-ons/webextensions/use_the_web_authn_api,null
mozilla/add-ons/webextensions/user_actions,null
mozilla/add-ons/webextensions/user_interface,null
mozilla/add-ons/webextensions/user_interface/browser_styles,null
mozilla/add-ons/webextensions/user_interface/context_menu_items,null
mozilla/add-ons/webextensions/user_interface/devtools_panels,null
mozilla/add-ons/webextensions/user_interface/extension_pages,null
mozilla/add-ons/webextensions/user_interface/notifications,null
mozilla/add-ons/webextensions/user_interface/omnibox,null
mozilla/add-ons/webextensions/user_interface/options_pages,null
mozilla/add-ons/webextensions/user_interface/page_actions,null
mozilla/add-ons/webextensions/user_interface/popups,null
mozilla/add-ons/webextensions/user_interface/sidebars,null
mozilla/add-ons/webextensions/user_interface/toolbar_button,null
mozilla/add-ons/webextensions/what_are_webextensions,6
mozilla/add-ons/webextensions/what_next,null
mozilla/add-ons/webextensions/work_with_contextual_identities,null
mozilla/add-ons/webextensions/work_with_the_bookmarks_api,null
mozilla/add-ons/webextensions/work_with_the_cookies_api,null
mozilla/add-ons/webextensions/working_with_files,null
mozilla/add-ons/webextensions/working_with_the_tabs_api,9
mozilla/add-ons/webextensions/your_first_webextension,1
mozilla/add-ons/webextensions/your_second_webextension,0
mozilla/firefox,5
mozilla/firefox/experimental_features,null
mozilla/firefox/releases,2
mozilla/firefox/releases/1.5,null
mozilla/firefox/releases/1.5/changing_the_priority_of_http_requests,null
mozilla/firefox/releases/1.5/using_firefox_1.5_caching,null
mozilla/firefox/releases/1.5/what_s_new_in_1.5_alpha,null
mozilla/firefox/releases/10,null
mozilla/firefox/releases/10/updating_add-ons,null
mozilla/firefox/releases/100,null
mozilla/firefox/releases/101,null
mozilla/firefox/releases/102,null
mozilla/firefox/releases/103,null
mozilla/firefox/releases/104,null
mozilla/firefox/releases/105,null
mozilla/firefox/releases/106,null
mozilla/firefox/releases/107,null
mozilla/firefox/releases/108,null
mozilla/firefox/releases/109,null
mozilla/firefox/releases/11,null
mozilla/firefox/releases/110,null
mozilla/firefox/releases/111,null
mozilla/firefox/releases/112,null
mozilla/firefox/releases/113,null
mozilla/firefox/releases/114,null
mozilla/firefox/releases/115,null
mozilla/firefox/releases/116,null
mozilla/firefox/releases/117,null
mozilla/firefox/releases/118,null
mozilla/firefox/releases/119,15
mozilla/firefox/releases/12,null
mozilla/firefox/releases/120,15
mozilla/firefox/releases/121,13
mozilla/firefox/releases/122,10
mozilla/firefox/releases/123,9
mozilla/firefox/releases/124,5
mozilla/firefox/releases/125,17
mozilla/firefox/releases/126,13
mozilla/firefox/releases/127,16
mozilla/firefox/releases/128,null
mozilla/firefox/releases/129,null
mozilla/firefox/releases/13,null
mozilla/firefox/releases/130,null
mozilla/firefox/releases/131,null
mozilla/firefox/releases/132,null
mozilla/firefox/releases/133,null
mozilla/firefox/releases/134,null
mozilla/firefox/releases/135,null
mozilla/firefox/releases/136,null
mozilla/firefox/releases/137,null
mozilla/firefox/releases/138,null
mozilla/firefox/releases/139,null
mozilla/firefox/releases/14,null
mozilla/firefox/releases/140,null
mozilla/firefox/releases/141,null
mozilla/firefox/releases/142,null
mozilla/firefox/releases/143,null
mozilla/firefox/releases/144,null
mozilla/firefox/releases/145,null
mozilla/firefox/releases/146,null
mozilla/firefox/releases/147,null
mozilla/firefox/releases/148,null
mozilla/firefox/releases/149,null
mozilla/firefox/releases/15,null
mozilla/firefox/releases/150,null
mozilla/firefox/releases/151,null
mozilla/firefox/releases/152,null
mozilla/firefox/releases/16,null
mozilla/firefox/releases/17,null
mozilla/firefox/releases/18,null
mozilla/firefox/releases/19,null
mozilla/firefox/releases/2,null
mozilla/firefox/releases/2/adding_feed_readers_to_firefox,null
mozilla/firefox/releases/2/security_changes,0
mozilla/firefox/releases/2/updating_extensions,null
mozilla/firefox/releases/20,null
mozilla/firefox/releases/21,null
mozilla/firefox/releases/22,null
mozilla/firefox/releases/23,null
mozilla/firefox/releases/24,null
mozilla/firefox/releases/25,null
mozilla/firefox/releases/26,null
mozilla/firefox/releases/27,null
mozilla/firefox/releases/28,null
mozilla/firefox/releases/29,null
mozilla/firefox/releases/3,11
mozilla/firefox/releases/3.5,null
mozilla/firefox/releases/3.5/icc_color_correction_in_firefox,null
mozilla/firefox/releases/3.5/security_changes,0
mozilla/firefox/releases/3.5/updating_extensions,null
mozilla/firefox/releases/3.6,null
mozilla/firefox/releases/3.6/interfaces_moved,null
mozilla/firefox/releases/3.6/updating_extensions,null
mozilla/firefox/releases/3.6/updating_plug-ins,0
mozilla/firefox/releases/3.6/updating_themes,0
mozilla/firefox/releases/3/dom_improvements,1
mozilla/firefox/releases/3/full_page_zoom,1
mozilla/firefox/releases/3/notable_bugs_fixed,1
mozilla/firefox/releases/3/site_compatibility,null
mozilla/firefox/releases/3/svg_improvements,null
mozilla/firefox/releases/3/templates,1
mozilla/firefox/releases/3/updating_extensions,null
mozilla/firefox/releases/3/updating_web_applications,null
mozilla/firefox/releases/3/using_an_external_spell_checker,0
mozilla/firefox/releases/3/wai_aria_live_regions_api_support,null
mozilla/firefox/releases/3/xul_improvements_in_firefox_3,null
mozilla/firefox/releases/30,null
mozilla/firefox/releases/31,null
mozilla/firefox/releases/32,null
mozilla/firefox/releases/33,null
mozilla/firefox/releases/34,null
mozilla/firefox/releases/35,null
mozilla/firefox/releases/36,null
mozilla/firefox/releases/37,null
mozilla/firefox/releases/38,null
mozilla/firefox/releases/39,null
mozilla/firefox/releases/4,null
mozilla/firefox/releases/4/the_add-on_bar,null
mozilla/firefox/releases/4/updating_extensions_for_firefox_4,null
mozilla/firefox/releases/40,null
mozilla/firefox/releases/41,null
mozilla/firefox/releases/42,null
mozilla/firefox/releases/43,null
mozilla/firefox/releases/44,null
mozilla/firefox/releases/45,null
mozilla/firefox/releases/46,null
mozilla/firefox/releases/47,null
mozilla/firefox/releases/48,null
mozilla/firefox/releases/49,null
mozilla/firefox/releases/5,null
mozilla/firefox/releases/5/updating_add-ons,null
mozilla/firefox/releases/50,null
mozilla/firefox/releases/51,null
mozilla/firefox/releases/52,null
mozilla/firefox/releases/53,null
mozilla/firefox/releases/54,null
mozilla/firefox/releases/55,null
mozilla/firefox/releases/56,null
mozilla/firefox/releases/57,null
mozilla/firefox/releases/58,null
mozilla/firefox/releases/59,null
mozilla/firefox/releases/6,null
mozilla/firefox/releases/6/updating_add-ons,null
mozilla/firefox/releases/60,null
mozilla/firefox/releases/61,null
mozilla/firefox/releases/62,null
mozilla/firefox/releases/63,null
mozilla/firefox/releases/64,null
mozilla/firefox/releases/65,6
mozilla/firefox/releases/66,null
mozilla/firefox/releases/67,null
mozilla/firefox/releases/68,null
mozilla/firefox/releases/69,null
mozilla/firefox/releases/7,null
mozilla/firefox/releases/7/updating_extensions,null
mozilla/firefox/releases/70,null
mozilla/firefox/releases/71,null
mozilla/firefox/releases/72,null
mozilla/firefox/releases/73,null
mozilla/firefox/releases/74,null
mozilla/firefox/releases/75,null
mozilla/firefox/releases/76,null
mozilla/firefox/releases/77,null
mozilla/firefox/releases/78,8
mozilla/firefox/releases/79,null
mozilla/firefox/releases/8,null
mozilla/firefox/releases/8/updating_add-ons,null
mozilla/firefox/releases/80,null
mozilla/firefox/releases/81,null
mozilla/firefox/releases/82,null
mozilla/firefox/releases/83,null
mozilla/firefox/releases/84,null
mozilla/firefox/releases/85,null
mozilla/firefox/releases/86,null
mozilla/firefox/releases/87,null
mozilla/firefox/releases/88,null
mozilla/firefox/releases/89,null
mozilla/firefox/releases/9,null
mozilla/firefox/releases/9/updating_add-ons,null
mozilla/firefox/releases/90,null
mozilla/firefox/releases/91,null
mozilla/firefox/releases/92,null
mozilla/firefox/releases/93,null
mozilla/firefox/releases/94,null
mozilla/firefox/releases/95,null
mozilla/firefox/releases/96,null
mozilla/firefox/releases/97,null
mozilla/firefox/releases/98,null
mozilla/firefox/releases/99,null
related,0
related/imsc,null
related/imsc/basics,null
related/imsc/imsc_and_other_standards,null
related/imsc/mapping_video_time_codes_to_imsc,null
related/imsc/namespaces,null
related/imsc/styling,null
related/imsc/subtitle_placement,0
related/imsc/timing_in_imsc,null
related/imsc/using_the_imscjs_polyfill,null
web,5
web/accessibility,null
web/accessibility/aria,null
web/accessibility/aria/guides,1
web/accessibility/aria/guides/live_regions,7
web/accessibility/aria/guides/multipart_labels,1
web/accessibility/aria/guides/screen_reader_implementors,2
web/accessibility/aria/guides/techniques,1
web/accessibility/aria/reference,0
web/accessibility/aria/reference/attributes,null
web/accessibility/aria/reference/attributes/aria-activedescendant,4
web/accessibility/aria/reference/attributes/aria-atomic,2
web/accessibility/aria/reference/attributes/aria-autocomplete,4
web/accessibility/aria/reference/attributes/aria-braillelabel,2
web/accessibility/aria/reference/attributes/aria-brailleroledescription,3
web/accessibility/aria/reference/attributes/aria-busy,4
web/accessibility/aria/reference/attributes/aria-checked,3
web/accessibility/aria/reference/attributes/aria-colcount,2
web/accessibility/aria/reference/attributes/aria-colindex,2
web/accessibility/aria/reference/attributes/aria-colindextext,2
web/accessibility/aria/reference/attributes/aria-colspan,3
web/accessibility/aria/reference/attributes/aria-controls,null
web/accessibility/aria/reference/attributes/aria-current,null
web/accessibility/aria/reference/attributes/aria-describedby,null
web/accessibility/aria/reference/attributes/aria-description,null
web/accessibility/aria/reference/attributes/aria-details,null
web/accessibility/aria/reference/attributes/aria-disabled,null
web/accessibility/aria/reference/attributes/aria-dropeffect,null
web/accessibility/aria/reference/attributes/aria-errormessage,null
web/accessibility/aria/reference/attributes/aria-expanded,null
web/accessibility/aria/reference/attributes/aria-flowto,null
web/accessibility/aria/reference/attributes/aria-grabbed,null
web/accessibility/aria/reference/attributes/aria-haspopup,null
web/accessibility/aria/reference/attributes/aria-hidden,4
web/accessibility/aria/reference/attributes/aria-invalid,null
web/accessibility/aria/reference/attributes/aria-keyshortcuts,null
web/accessibility/aria/reference/attributes/aria-label,0
web/accessibility/aria/reference/attributes/aria-labelledby,7
web/accessibility/aria/reference/attributes/aria-level,null
web/accessibility/aria/reference/attributes/aria-live,null
web/accessibility/aria/reference/attributes/aria-modal,null
web/accessibility/aria/reference/attributes/aria-multiline,null
web/accessibility/aria/reference/attributes/aria-multiselectable,null
web/accessibility/aria/reference/attributes/aria-orientation,null
web/accessibility/aria/reference/attributes/aria-owns,null
web/accessibility/aria/reference/attributes/aria-placeholder,null
web/accessibility/aria/reference/attributes/aria-posinset,null
web/accessibility/aria/reference/attributes/aria-pressed,null
web/accessibility/aria/reference/attributes/aria-readonly,null
web/accessibility/aria/reference/attributes/aria-relevant,null
web/accessibility/aria/reference/attributes/aria-required,null
web/accessibility/aria/reference/attributes/aria-roledescription,null
web/accessibility/aria/reference/attributes/aria-rowcount,null
web/accessibility/aria/reference/attributes/aria-rowindex,null
web/accessibility/aria/reference/attributes/aria-rowindextext,null
web/accessibility/aria/reference/attributes/aria-rowspan,null
web/accessibility/aria/reference/attributes/aria-selected,null
web/accessibility/aria/reference/attributes/aria-setsize,null
web/accessibility/aria/reference/attributes/aria-sort,null
web/accessibility/aria/reference/attributes/aria-valuemax,null
web/accessibility/aria/reference/attributes/aria-valuemin,null
web/accessibility/aria/reference/attributes/aria-valuenow,null
web/accessibility/aria/reference/attributes/aria-valuetext,null
web/accessibility/aria/reference/roles,3
web/accessibility/aria/reference/roles/alert_role,null
web/accessibility/aria/reference/roles/alertdialog_role,null
web/accessibility/aria/reference/roles/application_role,null
web/accessibility/aria/reference/roles/article_role,null
web/accessibility/aria/reference/roles/banner_role,null
web/accessibility/aria/reference/roles/button_role,10
web/accessibility/aria/reference/roles/cell_role,null
web/accessibility/aria/reference/roles/checkbox_role,null
web/accessibility/aria/reference/roles/columnheader_role,null
web/accessibility/aria/reference/roles/combobox_role,null
web/accessibility/aria/reference/roles/command_role,0
web/accessibility/aria/reference/roles/comment_role,null
web/accessibility/aria/reference/roles/complementary_role,null
web/accessibility/aria/reference/roles/composite_role,0
web/accessibility/aria/reference/roles/contentinfo_role,null
web/accessibility/aria/reference/roles/definition_role,null
web/accessibility/aria/reference/roles/dialog_role,null
web/accessibility/aria/reference/roles/directory_role,0
web/accessibility/aria/reference/roles/document_role,null
web/accessibility/aria/reference/roles/feed_role,null
web/accessibility/aria/reference/roles/figure_role,null
web/accessibility/aria/reference/roles/form_role,null
web/accessibility/aria/reference/roles/generic_role,null
web/accessibility/aria/reference/roles/grid_role,null
web/accessibility/aria/reference/roles/gridcell_role,null
web/accessibility/aria/reference/roles/group_role,3
web/accessibility/aria/reference/roles/heading_role,null
web/accessibility/aria/reference/roles/img_role,null
web/accessibility/aria/reference/roles/input_role,0
web/accessibility/aria/reference/roles/landmark_role,null
web/accessibility/aria/reference/roles/link_role,null
web/accessibility/aria/reference/roles/list_role,4
web/accessibility/aria/reference/roles/listbox_role,6
web/accessibility/aria/reference/roles/listitem_role,4
web/accessibility/aria/reference/roles/log_role,null
web/accessibility/aria/reference/roles/main_role,null
web/accessibility/aria/reference/roles/mark_role,null
web/accessibility/aria/reference/roles/marquee_role,0
